PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
62.4,130.2,192.6,2.7,13.0,17.4,180.0,1.05,107.1,40.1,68.0,Ville 7694,2014,2,5.75,45.25,Isere,2.6980766893828694
33.8,59.3,93.1,4.9,29.8,49.8,63.4,1.0,104.5,22.5,80.1,Ville 7694,2014,3,5.75,45.25,Isere,2.6980766893828694
0.3,90.3,90.6,9.0,58.0,74.0,32.6,0.85,42.4,13.0,12.0,Ville 7694,2014,4,5.75,45.25,Isere,2.6980766893828694
0.5,170.7,171.2,10.6,91.1,99.1,80.2,0.94,58.6,22.8,0.9,Ville 7694,2014,5,5.75,45.25,Isere,2.6980766893828694
0.0,93.5,93.5,16.2,116.3,126.8,-22.8,0.74,20.5,6.7,0.0,Ville 7694,2014,6,5.75,45.25,Isere,2.6980766893828694
0.0,358.8,358.8,15.7,104.3,102.0,254.5,0.96,92.4,56.4,0.0,Ville 7694,2014,7,5.75,45.25,Isere,2.6980766893828694
0.0,79.9,79.9,14.9,91.8,99.4,-11.9,0.91,59.4,8.5,0.0,Ville 7694,2014,8,5.75,45.25,Isere,2.6980766893828694
0.0,71.1,71.1,13.8,65.9,77.7,5.2,0.73,12.4,5.8,0.0,Ville 7694,2014,9,5.75,45.25,Isere,2.6980766893828694
0.4,56.0,56.4,11.6,46.0,49.0,10.3,0.72,11.5,4.8,0.5,Ville 7694,2014,10,5.75,45.25,Isere,2.6980766893828694
5.1,164.0,169.1,7.4,21.5,19.5,147.7,0.91,62.0,25.0,5.6,Ville 7694,2014,11,5.75,45.25,Isere,2.6980766893828694
53.0,42.1,95.1,2.1,10.1,12.6,84.9,0.95,54.7,9.2,26.7,Ville 7694,2014,12,5.75,45.25,Isere,2.6980766893828694
120.5,65.3,185.8,0.9,5.0,12.2,181.3,0.99,71.5,26.9,83.7,Ville 7694,2015,1,5.75,45.25,Isere,2.6980766893828694
76.4,38.1,114.5,-0.8,3.4,19.0,111.0,0.97,62.6,24.7,78.2,Ville 7694,2015,2,5.75,45.25,Isere,2.6980766893828694
8.5,156.7,165.2,4.3,22.4,43.5,142.8,1.03,131.4,70.2,146.6,Ville 7694,2015,3,5.75,45.25,Isere,2.6980766893828694
9.2,121.7,130.9,8.6,65.3,80.5,65.7,0.97,102.8,21.4,20.2,Ville 7694,2015,4,5.75,45.25,Isere,2.6980766893828694
0.7,141.2,141.9,12.3,97.6,112.1,44.0,0.95,78.2,22.1,1.0,Ville 7694,2015,5,5.75,45.25,Isere,2.6980766893828694
0.0,115.4,115.4,16.7,123.4,138.5,-8.0,0.76,18.6,10.7,0.0,Ville 7694,2015,6,5.75,45.25,Isere,2.6980766893828694
0.0,84.2,84.2,20.4,100.6,183.0,-16.4,0.46,5.8,3.0,0.0,Ville 7694,2015,7,5.75,45.25,Isere,2.6980766893828694
0.0,129.1,129.1,17.4,105.6,116.1,23.5,0.53,15.9,10.8,0.0,Ville 7694,2015,8,5.75,45.25,Isere,2.6980766893828694
0.0,168.0,168.0,11.6,65.0,70.8,103.0,0.69,13.3,19.2,0.0,Ville 7694,2015,9,5.75,45.25,Isere,2.6980766893828694
2.7,121.0,123.7,7.8,36.0,39.7,87.7,0.89,26.7,16.1,2.7,Ville 7694,2015,10,5.75,45.25,Isere,2.6980766893828694
33.9,75.9,109.8,5.7,22.0,24.5,87.7,0.87,31.8,14.1,23.7,Ville 7694,2015,11,5.75,45.25,Isere,2.6980766893828694
0.0,27.1,27.1,4.2,12.1,14.9,15.0,0.93,46.0,6.3,15.1,Ville 7694,2015,12,5.75,45.25,Isere,2.6980766893828694
34.8,196.9,231.7,2.6,11.2,13.0,220.3,1.03,73.8,48.4,50.6,Ville 7694,2016,1,5.75,45.25,Isere,2.6980766893828694
45.4,101.1,146.5,3.1,14.3,17.6,132.4,1.07,107.9,24.6,53.5,Ville 7694,2016,2,5.75,45.25,Isere,2.6980766893828694
51.5,84.7,136.2,3.2,25.0,42.5,111.4,1.01,125.0,34.1,78.8,Ville 7694,2016,3,5.75,45.25,Isere,2.6980766893828694
17.1,151.0,168.1,7.5,52.7,62.9,115.3,0.93,70.9,21.7,10.6,Ville 7694,2016,4,5.75,45.25,Isere,2.6980766893828694
4.5,229.5,234.0,10.8,90.7,95.4,143.1,1.02,83.2,38.9,13.5,Ville 7694,2016,5,5.75,45.25,Isere,2.6980766893828694
0.0,207.3,207.3,15.3,109.6,115.8,97.7,1.0,109.1,34.2,0.0,Ville 7694,2016,6,5.75,45.25,Isere,2.6980766893828694
0.0,86.4,86.4,17.9,121.2,142.5,-34.8,0.67,72.5,5.0,0.0,Ville 7694,2016,7,5.75,45.25,Isere,2.6980766893828694
0.0,61.6,61.6,17.1,96.4,129.1,-34.8,0.55,30.7,4.0,0.0,Ville 7694,2016,8,5.75,45.25,Isere,2.6980766893828694
0.0,76.7,76.7,15.0,52.0,83.6,24.7,0.46,16.9,5.3,0.0,Ville 7694,2016,9,5.75,45.25,Isere,2.6980766893828694
0.0,127.3,127.3,8.1,36.2,41.1,91.1,0.65,12.4,13.0,0.0,Ville 7694,2016,10,5.75,45.25,Isere,2.6980766893828694
36.0,151.5,187.5,4.7,17.1,17.7,170.7,0.98,31.2,30.9,48.6,Ville 7694,2016,11,5.75,45.25,Isere,2.6980766893828694
0.0,0.0,0.0,1.4,10.4,15.9,-10.4,0.86,55.3,0.0,0.0,Ville 7694,2016,12,5.75,45.25,Isere,2.6980766893828694
53.3,24.5,77.8,-2.7,1.0,13.0,76.9,0.81,32.2,24.6,39.4,Ville 7694,2017,1,5.75,45.25,Isere,2.6980766893828694
35.3,91.4,126.7,4.1,17.1,28.9,109.7,0.96,28.1,53.3,66.5,Ville 7694,2017,2,5.75,45.25,Isere,2.6980766893828694
51.1,81.5,132.6,6.7,39.4,59.0,93.3,0.98,64.1,38.5,73.0,Ville 7694,2017,3,5.75,45.25,Isere,2.6980766893828694
18.3,91.0,109.3,7.5,59.5,89.1,49.8,0.75,48.8,10.0,18.0,Ville 7694,2017,4,5.75,45.25,Isere,2.6980766893828694
2.2,161.7,163.9,12.5,102.7,112.9,61.2,0.96,55.9,28.3,4.9,Ville 7694,2017,5,5.75,45.25,Isere,2.6980766893828694
0.0,164.2,164.2,17.7,125.5,143.0,38.7,0.72,44.9,13.6,0.0,Ville 7694,2017,6,5.75,45.25,Isere,2.6980766893828694
0.0,105.1,105.1,18.1,124.4,144.8,-19.3,0.62,26.6,8.6,0.0,Ville 7694,2017,7,5.75,45.25,Isere,2.6980766893828694
0.0,135.6,135.6,18.0,115.7,126.1,19.9,0.66,19.2,12.2,0.0,Ville 7694,2017,8,5.75,45.25,Isere,2.6980766893828694
0.0,86.4,86.4,10.9,61.2,64.3,25.2,0.7,15.8,7.7,0.0,Ville 7694,2017,9,5.75,45.25,Isere,2.6980766893828694
0.2,51.3,51.5,9.9,49.8,54.5,1.8,0.64,14.7,3.9,0.2,Ville 7694,2017,10,5.75,45.25,Isere,2.6980766893828694
39.8,132.5,172.3,2.9,16.4,19.4,155.7,0.86,16.7,25.4,38.1,Ville 7694,2017,11,5.75,45.25,Isere,2.6980766893828694
87.2,240.0,327.2,-0.1,2.1,6.5,324.8,1.02,47.1,149.9,142.3,Ville 7694,2017,12,5.75,45.25,Isere,2.6980766893828694
58.6,249.3,307.9,3.3,8.9,11.6,299.0,1.11,134.7,100.2,131.9,Ville 7694,2018,1,5.75,45.25,Isere,2.6980766893828694
40.0,56.5,96.5,-1.4,5.9,14.6,90.8,1.01,118.2,33.0,50.2,Ville 7694,2018,2,5.75,45.25,Isere,2.6980766893828694
54.9,164.1,219.0,3.7,22.7,34.6,196.2,1.05,91.1,64.9,97.9,Ville 7694,2018,3,5.75,45.25,Isere,2.6980766893828694
0.0,44.1,44.1,11.1,64.2,81.5,-20.0,0.97,121.6,21.9,66.6,Ville 7694,2018,4,5.75,45.25,Isere,2.6980766893828694
1.1,184.5,185.6,12.7,89.2,93.3,96.4,0.84,67.1,20.9,1.2,Ville 7694,2018,5,5.75,45.25,Isere,2.6980766893828694
0.0,98.5,98.5,16.7,111.2,127.2,-12.7,0.88,52.4,13.3,0.0,Ville 7694,2018,6,5.75,45.25,Isere,2.6980766893828694
0.0,60.0,60.0,19.6,108.9,152.4,-48.9,0.53,34.6,3.0,0.0,Ville 7694,2018,7,5.75,45.25,Isere,2.6980766893828694
0.0,82.1,82.1,18.5,86.5,123.2,-4.4,0.41,18.2,3.2,0.0,Ville 7694,2018,8,5.75,45.25,Isere,2.6980766893828694
0.0,39.0,39.0,15.6,42.8,87.6,-3.8,0.34,10.6,1.1,0.0,Ville 7694,2018,9,5.75,45.25,Isere,2.6980766893828694
11.3,108.4,119.7,10.1,40.2,44.8,79.6,0.41,7.5,8.7,12.1,Ville 7694,2018,10,5.75,45.25,Isere,2.6980766893828694
6.9,97.5,104.4,6.0,18.9,16.0,85.3,0.69,6.7,13.3,7.0,Ville 7694,2018,11,5.75,45.25,Isere,2.6980766893828694
39.1,231.8,270.9,2.8,10.9,10.7,260.1,1.07,58.5,55.7,51.8,Ville 7694,2018,12,5.75,45.25,Isere,2.6980766893828694
63.6,71.0,134.6,-1.0,5.3,13.2,129.3,0.96,85.3,31.2,55.7,Ville 7694,2019,1,5.75,45.25,Isere,2.6980766893828694
33.7,57.1,90.8,3.1,13.5,31.5,77.0,0.98,57.4,74.0,87.9,Ville 7694,2019,2,5.75,45.25,Isere,2.6980766893828694
30.3,113.4,143.7,5.3,37.3,53.9,106.2,0.99,72.9,35.3,70.0,Ville 7694,2019,3,5.75,45.25,Isere,2.6980766893828694
48.1,87.1,135.2,7.7,55.9,69.6,79.3,0.92,76.8,19.4,55.5,Ville 7694,2019,4,5.75,45.25,Isere,2.6980766893828694
3.6,239.9,243.5,9.7,81.0,88.9,162.5,1.0,77.2,41.6,3.6,Ville 7694,2019,5,5.75,45.25,Isere,2.6980766893828694
0.0,146.6,146.6,17.9,142.9,150.6,3.7,0.89,82.0,19.4,0.0,Ville 7694,2019,6,5.75,45.25,Isere,2.6980766893828694
0.0,98.9,98.9,19.9,111.0,166.4,-12.1,0.55,45.3,6.3,0.0,Ville 7694,2019,7,5.75,45.25,Isere,2.6980766893828694
0.0,92.3,92.3,17.9,106.1,127.3,-13.8,0.53,22.7,6.1,0.0,Ville 7694,2019,8,5.75,45.25,Isere,2.6980766893828694
0.0,61.1,61.1,14.2,55.3,82.2,5.8,0.46,13.5,3.2,0.0,Ville 7694,2019,9,5.75,45.25,Isere,2.6980766893828694
0.0,217.3,217.3,11.6,44.7,41.3,172.6,0.79,14.7,27.8,0.0,Ville 7694,2019,10,5.75,45.25,Isere,2.6980766893828694
34.4,218.2,252.6,4.2,14.5,11.9,238.3,1.07,79.8,45.0,40.9,Ville 7694,2019,11,5.75,45.25,Isere,2.6980766893828694
47.5,209.3,256.8,3.8,11.5,12.3,245.5,1.11,147.2,50.6,75.6,Ville 7694,2019,12,5.75,45.25,Isere,2.6980766893828694
13.5,61.5,75.0,2.6,8.9,11.9,66.1,0.95,129.1,15.3,18.3,Ville 7694,2020,1,5.75,45.25,Isere,2.6980766893828694
37.4,115.8,153.2,4.4,19.1,25.5,133.8,1.02,89.1,33.2,55.0,Ville 7694,2020,2,5.75,45.25,Isere,2.6980766893828694
11.9,125.8,137.7,5.2,32.4,47.9,105.2,1.01,123.2,37.9,34.3,Ville 7694,2020,3,5.75,45.25,Isere,2.6980766893828694
0.0,83.8,83.8,10.7,58.6,80.0,25.2,0.7,59.8,7.7,0.0,Ville 7694,2020,4,5.75,45.25,Isere,2.6980766893828694
0.0,131.6,131.6,13.4,102.7,116.6,28.9,0.88,44.3,20.0,0.0,Ville 7694,2020,5,5.75,45.25,Isere,2.6980766893828694
0.0,213.7,213.7,15.1,103.2,110.9,110.5,0.91,51.2,29.9,0.0,Ville 7694,2020,6,5.75,45.25,Isere,2.6980766893828694
0.0,13.6,13.6,19.0,94.4,147.7,-80.8,0.54,41.8,0.3,0.0,Ville 7694,2020,7,5.75,45.25,Isere,2.6980766893828694
0.0,174.5,174.5,18.4,100.5,131.1,74.0,0.45,20.8,11.1,0.0,Ville 7694,2020,8,5.75,45.25,Isere,2.6980766893828694
10.9,94.0,104.9,14.2,65.4,74.5,39.5,0.54,13.1,9.7,12.0,Ville 7694,2020,9,5.75,45.25,Isere,2.6980766893828694
3.4,198.2,201.6,8.4,40.6,35.1,161.1,0.92,22.5,30.9,4.9,Ville 7694,2020,10,5.75,45.25,Isere,2.6980766893828694
0.9,44.0,44.9,6.2,21.9,20.0,22.9,0.92,43.3,5.7,0.1,Ville 7694,2020,11,5.75,45.25,Isere,2.6980766893828694
93.7,100.4,194.1,2.1,3.4,6.2,190.6,0.99,53.8,35.0,104.9,Ville 7694,2020,12,5.75,45.25,Isere,2.6980766893828694
94.8,158.1,252.9,-0.3,3.8,10.4,249.2,1.01,76.7,89.8,128.3,Ville 7694,2021,1,5.75,45.25,Isere,2.6980766893828694
20.6,73.1,93.7,4.9,16.1,27.9,77.5,1.07,121.9,43.9,87.0,Ville 7694,2021,2,5.75,45.25,Isere,2.6980766893828694
45.7,68.8,114.5,4.5,32.0,55.1,82.4,0.96,98.8,23.7,81.7,Ville 7694,2021,3,5.75,45.25,Isere,2.6980766893828694
16.2,70.5,86.7,6.8,52.5,68.8,34.1,0.84,67.2,9.0,17.2,Ville 7694,2021,4,5.75,45.25,Isere,2.6980766893828694
0.1,204.8,204.9,10.2,86.2,87.9,118.7,1.01,73.0,32.1,0.1,Ville 7694,2021,5,5.75,45.25,Isere,2.6980766893828694
0.0,157.2,157.2,17.4,118.7,128.2,38.5,0.85,63.6,18.2,0.0,Ville 7694,2021,6,5.75,45.25,Isere,2.6980766893828694
0.0,206.1,206.1,17.1,112.3,115.8,93.8,0.9,55.9,28.8,0.0,Ville 7694,2021,7,5.75,45.25,Isere,2.6980766893828694
0.0,88.1,88.1,16.2,97.0,111.2,-8.9,0.77,49.2,11.0,0.0,Ville 7694,2021,8,5.75,45.25,Isere,2.6980766893828694
0.0,98.4,98.4,14.9,61.6,67.5,36.8,0.62,26.7,7.4,0.0,Ville 7694,2021,9,5.75,45.25,Isere,2.6980766893828694
0.0,125.3,125.3,9.2,43.2,45.0,82.1,0.82,23.8,14.1,0.0,Ville 7694,2021,10,5.75,45.25,Isere,2.6980766893828694
47.8,50.0,97.8,3.4,13.6,13.2,84.0,0.88,28.4,10.8,7.3,Ville 7694,2021,11,5.75,45.25,Isere,2.6980766893828694
84.6,246.8,331.4,1.0,0.9,9.2,330.6,1.02,56.4,98.8,227.7,Ville 7694,2021,12,5.75,45.25,Isere,2.6980766893828694
38.1,30.7,68.8,0.3,5.8,15.3,62.9,1.01,137.4,18.5,45.1,Ville 7694,2022,1,5.75,45.25,Isere,2.6980766893828694
23.4,108.5,131.9,2.8,15.5,25.4,116.4,1.0,69.3,42.1,59.9,Ville 7694,2022,2,5.75,45.25,Isere,2.6980766893828694
10.5,29.7,40.2,5.7,35.3,52.5,4.9,0.89,78.5,15.0,40.5,Ville 7694,2022,3,5.75,45.25,Isere,2.6980766893828694
41.7,108.9,150.6,7.7,60.8,77.3,89.7,0.93,66.2,25.0,58.8,Ville 7694,2022,4,5.75,45.25,Isere,2.6980766893828694
0.0,54.3,54.3,14.9,99.9,122.2,-45.6,0.73,48.5,4.4,0.0,Ville 7694,2022,5,5.75,45.25,Isere,2.6980766893828694
0.0,95.8,95.8,18.8,115.9,147.9,-20.1,0.52,24.9,5.1,0.0,Ville 7694,2022,6,5.75,45.25,Isere,2.6980766893828694
0.0,13.8,13.8,20.8,66.4,185.1,-52.6,0.31,14.8,0.2,0.0,Ville 7694,2022,7,5.75,45.25,Isere,2.6980766893828694
0.0,122.5,122.5,19.7,78.2,141.1,44.3,0.28,9.7,5.3,0.0,Ville 7694,2022,8,5.75,45.25,Isere,2.6980766893828694
0.0,157.6,157.6,13.4,77.6,80.8,80.0,0.45,6.3,13.1,0.0,Ville 7694,2022,9,5.75,45.25,Isere,2.6980766893828694
0.0,149.6,149.6,13.7,46.0,42.8,103.6,0.68,7.0,15.6,0.0,Ville 7694,2022,10,5.75,45.25,Isere,2.6980766893828694
10.8,185.6,196.4,6.3,23.1,17.0,173.3,1.02,34.8,36.2,13.9,Ville 7694,2022,11,5.75,45.25,Isere,2.6980766893828694
27.8,120.3,148.1,3.4,6.8,7.7,141.5,1.03,82.7,43.5,46.9,Ville 7694,2022,12,5.75,45.25,Isere,2.6980766893828694
28.6,67.8,96.4,1.0,7.0,11.0,89.5,1.01,95.4,15.2,21.0,Ville 7694,2023,1,5.75,45.25,Isere,2.6980766893828694
0.6,2.2,2.8,2.7,16.3,29.4,-13.5,0.87,55.9,9.5,13.4,Ville 7694,2023,2,5.75,45.25,Isere,2.6980766893828694
11.4,197.9,209.3,5.8,39.8,50.2,169.7,0.96,53.7,32.5,14.0,Ville 7694,2023,3,5.75,45.25,Isere,2.6980766893828694
10.4,159.9,170.3,7.5,54.9,60.7,115.5,1.02,84.5,27.4,11.9,Ville 7694,2023,4,5.75,45.25,Isere,2.6980766893828694
0.0,146.8,146.8,12.2,85.9,87.2,60.9,0.97,85.4,18.6,0.0,Ville 7694,2023,5,5.75,45.25,Isere,2.6980766893828694
0.0,152.2,152.2,17.6,127.9,134.5,24.3,0.85,58.4,16.5,0.0,Ville 7694,2023,6,5.75,45.25,Isere,2.6980766893828694
0.0,52.2,52.2,19.6,120.0,159.9,-67.8,0.56,34.0,2.5,0.0,Ville 7694,2023,7,5.75,45.25,Isere,2.6980766893828694
0.0,121.3,121.3,18.9,87.6,128.2,33.7,0.45,18.3,7.2,0.0,Ville 7694,2023,8,5.75,45.25,Isere,2.6980766893828694
0.0,97.5,97.5,16.5,81.0,94.7,16.5,0.5,12.4,7.6,0.0,Ville 7694,2023,9,5.75,45.25,Isere,2.6980766893828694
0.0,241.6,241.6,12.7,48.8,57.5,192.8,0.64,10.3,35.6,0.0,Ville 7694,2023,10,5.75,45.25,Isere,2.6980766893828694
25.3,297.1,322.4,4.9,20.2,15.9,302.3,1.1,94.4,66.6,44.5,Ville 7694,2023,11,5.75,45.25,Isere,2.6980766893828694
44.2,242.7,286.9,3.2,11.1,12.6,275.8,1.14,222.3,70.6,84.9,Ville 7694,2023,12,5.75,45.25,Isere,2.6980766893828694
25.7,148.1,173.8,2.3,9.4,13.0,164.3,1.06,162.7,46.9,50.4,Ville 7694,2024,1,5.75,45.25,Isere,2.6980766893828694
7.7,104.6,112.3,5.4,21.9,26.3,90.4,0.96,96.6,20.5,14.3,Ville 7694,2024,2,5.75,45.25,Isere,2.6980766893828694
22.2,105.6,127.8,6.8,43.0,52.3,85.0,0.96,79.5,15.3,26.5,Ville 7694,2024,3,5.75,45.25,Isere,2.6980766893828694
23.9,82.4,106.3,8.6,68.0,75.4,38.6,0.95,66.7,16.0,24.8,Ville 7694,2024,4,5.75,45.25,Isere,2.6980766893828694
0.2,228.6,228.8,11.7,86.6,83.8,142.3,0.97,63.9,30.7,0.2,Ville 7694,2024,5,5.75,45.25,Isere,2.6980766893828694
0.0,170.0,170.0,16.0,110.4,114.4,59.6,0.99,74.2,23.3,0.0,Ville 7694,2024,6,5.75,45.25,Isere,2.6980766893828694
0.0,111.3,111.3,19.1,138.2,157.6,-26.9,0.8,60.3,12.8,0.0,Ville 7694,2024,7,5.75,45.25,Isere,2.6980766893828694
0.0,97.4,97.4,19.5,108.8,139.9,-11.4,0.56,32.1,5.9,0.0,Ville 7694,2024,8,5.75,45.25,Isere,2.6980766893828694
0.0,266.5,266.5,12.5,66.0,61.9,200.5,0.8,22.3,34.7,0.0,Ville 7694,2024,9,5.75,45.25,Isere,2.6980766893828694
0.0,149.0,149.0,11.9,39.5,36.1,109.5,1.02,72.9,25.3,0.0,Ville 7694,2024,10,5.75,45.25,Isere,2.6980766893828694
1.1,75.7,76.8,6.1,21.9,18.8,54.8,0.87,58.7,10.2,1.0,Ville 7694,2024,11,5.75,45.25,Isere,2.6980766893828694
123.4,134.8,258.2,1.4,8.2,13.4,250.0,1.06,82.2,35.8,84.7,Ville 7694,2024,12,5.75,45.25,Isere,2.6980766893828694
144.3,32.2,176.5,-3.2,-0.5,11.1,176.9,0.94,43.7,16.3,42.9,Ville 7695,1960,1,5.75,45.32,Isere,5.210728298529776
143.7,63.0,206.7,-0.5,0.3,18.8,206.1,0.92,27.4,40.6,85.6,Ville 7695,1960,2,5.75,45.32,Isere,5.210728298529776
97.7,69.9,167.6,1.6,4.7,39.1,162.9,1.1,150.5,77.9,254.2,Ville 7695,1960,3,5.75,45.32,Isere,5.210728298529776
33.1,17.6,50.7,3.7,23.7,68.7,26.9,1.13,211.6,93.6,288.7,Ville 7695,1960,4,5.75,45.32,Isere,5.210728298529776
0.0,90.8,90.8,9.9,73.4,104.1,17.3,0.99,187.4,74.5,213.0,Ville 7695,1960,5,5.75,45.32,Isere,5.210728298529776
0.0,199.7,199.7,12.6,116.0,121.7,83.8,0.87,35.9,24.8,0.0,Ville 7695,1960,6,5.75,45.32,Isere,5.210728298529776
0.0,240.7,240.7,11.9,104.8,106.8,135.7,0.98,83.1,33.9,0.0,Ville 7695,1960,7,5.75,45.32,Isere,5.210728298529776
0.0,296.2,296.2,12.1,102.6,97.3,193.6,1.06,153.0,57.5,0.0,Ville 7695,1960,8,5.75,45.32,Isere,5.210728298529776
6.2,367.4,373.6,8.5,60.9,56.0,312.6,1.07,140.8,71.7,7.0,Ville 7695,1960,9,5.75,45.32,Isere,5.210728298529776
54.5,240.3,294.8,5.0,27.6,27.0,267.2,1.17,273.3,59.3,70.8,Ville 7695,1960,10,5.75,45.32,Isere,5.210728298529776
98.2,175.9,274.1,1.9,8.7,12.1,264.8,1.12,168.1,42.6,82.2,Ville 7695,1960,11,5.75,45.32,Isere,5.210728298529776
95.3,19.3,114.6,-3.0,1.1,8.7,113.6,0.99,65.2,7.3,14.6,Ville 7695,1960,12,5.75,45.32,Isere,5.210728298529776
162.2,41.4,203.6,-3.1,0.1,7.8,203.3,0.88,15.1,25.3,28.2,Ville 7695,1961,1,5.75,45.32,Isere,5.210728298529776
213.5,13.4,226.9,0.8,1.3,22.3,225.4,0.88,10.0,15.3,40.1,Ville 7695,1961,2,5.75,45.32,Isere,5.210728298529776
24.9,15.1,40.0,2.6,7.5,58.1,32.5,1.11,106.4,113.5,285.2,Ville 7695,1961,3,5.75,45.32,Isere,5.210728298529776
16.1,166.8,182.9,6.6,31.8,59.2,151.1,1.18,279.7,101.4,278.0,Ville 7695,1961,4,5.75,45.32,Isere,5.210728298529776
4.9,111.1,116.0,7.0,79.6,94.0,36.4,0.93,81.9,20.2,29.0,Ville 7695,1961,5,5.75,45.32,Isere,5.210728298529776
2.1,126.7,128.8,12.1,110.6,114.5,18.4,0.92,50.8,14.5,3.0,Ville 7695,1961,6,5.75,45.32,Isere,5.210728298529776
0.0,261.7,261.7,12.5,113.6,119.6,148.0,0.9,61.1,37.9,0.0,Ville 7695,1961,7,5.75,45.32,Isere,5.210728298529776
0.0,94.1,94.1,13.3,113.7,118.3,-19.6,0.87,38.5,10.6,0.0,Ville 7695,1961,8,5.75,45.32,Isere,5.210728298529776
0.0,27.2,27.2,14.0,67.9,85.3,-40.7,0.59,8.0,1.2,0.0,Ville 7695,1961,9,5.75,45.32,Isere,5.210728298529776
42.5,207.5,250.0,6.5,34.6,35.6,215.5,0.79,37.2,36.3,49.2,Ville 7695,1961,10,5.75,45.32,Isere,5.210728298529776
34.7,100.0,134.7,0.8,7.7,14.8,127.2,1.01,75.1,66.5,70.9,Ville 7695,1961,11,5.75,45.32,Isere,5.210728298529776
77.0,244.7,321.7,-0.3,4.8,11.0,316.8,1.08,133.1,154.8,154.6,Ville 7695,1961,12,5.75,45.32,Isere,5.210728298529776
155.8,70.8,226.6,-1.4,3.4,12.0,222.9,1.05,50.8,59.9,76.1,Ville 7695,1962,1,5.75,45.32,Isere,5.210728298529776
184.1,8.6,192.7,-3.5,1.7,17.7,190.9,0.97,18.0,10.9,11.4,Ville 7695,1962,2,5.75,45.32,Isere,5.210728298529776
116.2,89.0,205.2,-2.4,2.4,36.7,202.6,0.95,12.1,113.1,143.5,Ville 7695,1962,3,5.75,45.32,Isere,5.210728298529776
131.2,31.0,162.2,3.4,11.5,59.1,150.8,1.12,88.9,131.3,254.8,Ville 7695,1962,4,5.75,45.32,Isere,5.210728298529776
25.1,138.7,163.8,6.6,46.2,76.0,117.7,1.18,244.4,149.8,309.9,Ville 7695,1962,5,5.75,45.32,Isere,5.210728298529776
0.0,36.6,36.6,11.1,95.5,117.7,-58.9,0.86,64.9,9.9,15.8,Ville 7695,1962,6,5.75,45.32,Isere,5.210728298529776
0.0,40.4,40.4,13.7,85.9,129.5,-45.6,0.5,5.9,1.0,0.0,Ville 7695,1962,7,5.75,45.32,Isere,5.210728298529776
0.0,40.1,40.1,15.6,69.9,135.6,-29.8,0.36,2.0,1.4,0.0,Ville 7695,1962,8,5.75,45.32,Isere,5.210728298529776
0.4,129.0,129.4,10.7,57.5,73.8,71.9,0.4,1.5,7.2,0.4,Ville 7695,1962,9,5.75,45.32,Isere,5.210728298529776
21.1,81.2,102.3,6.7,36.0,42.8,66.2,0.54,3.8,9.4,16.8,Ville 7695,1962,10,5.75,45.32,Isere,5.210728298529776
52.3,10.8,63.1,-0.7,5.0,12.3,58.1,0.74,10.5,3.5,8.8,Ville 7695,1962,11,5.75,45.32,Isere,5.210728298529776
390.2,58.3,448.5,-5.0,1.7,7.7,447.1,0.73,7.6,35.1,42.1,Ville 7695,1962,12,5.75,45.32,Isere,5.210728298529776
55.0,9.8,64.8,-6.8,-0.1,7.8,64.9,0.74,5.4,1.2,3.9,Ville 7695,1963,1,5.75,45.32,Isere,5.210728298529776
151.3,1.2,152.5,-6.0,0.5,11.7,151.9,0.73,2.8,0.0,0.0,Ville 7695,1963,2,5.75,45.32,Isere,5.210728298529776
201.6,88.3,289.9,-0.4,2.0,30.4,287.7,0.78,10.5,54.3,94.6,Ville 7695,1963,3,5.75,45.32,Isere,5.210728298529776
57.7,126.9,184.6,4.5,1.3,58.9,183.4,1.11,164.8,288.7,579.3,Ville 7695,1963,4,5.75,45.32,Isere,5.210728298529776
39.6,114.0,153.6,7.0,40.9,91.0,112.6,1.28,361.1,238.2,507.1,Ville 7695,1963,5,5.75,45.32,Isere,5.210728298529776
0.0,261.5,261.5,10.9,96.4,96.6,165.0,1.1,155.8,54.3,30.4,Ville 7695,1963,6,5.75,45.32,Isere,5.210728298529776
0.0,162.5,162.5,14.6,132.6,135.4,29.9,0.96,66.3,21.9,0.0,Ville 7695,1963,7,5.75,45.32,Isere,5.210728298529776
0.0,335.6,335.6,11.5,100.1,92.0,235.3,1.04,131.6,55.1,0.0,Ville 7695,1963,8,5.75,45.32,Isere,5.210728298529776
2.7,127.0,129.7,9.9,55.6,54.2,74.2,1.0,90.6,20.2,3.8,Ville 7695,1963,9,5.75,45.32,Isere,5.210728298529776
2.1,81.5,83.6,6.2,38.8,42.0,44.8,0.9,42.9,11.6,2.9,Ville 7695,1963,10,5.75,45.32,Isere,5.210728298529776
51.8,196.4,248.2,3.6,18.3,16.6,229.9,1.06,124.8,40.3,35.5,Ville 7695,1963,11,5.75,45.32,Isere,5.210728298529776
12.3,12.8,25.1,-3.2,1.3,10.0,23.8,0.96,44.1,12.5,20.5,Ville 7695,1963,12,5.75,45.32,Isere,5.210728298529776
10.3,0.0,10.3,-3.6,2.0,12.5,8.3,0.88,9.7,0.0,0.3,Ville 7695,1964,1,5.75,45.32,Isere,5.210728298529776
