PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
121.0,169.9,290.9,1.1,7.4,11.1,283.3,1.05,122.0,50.8,54.3,Ville 7696,1979,12,5.76,45.39,Isere,11.121144799278134
83.0,76.2,159.2,-1.3,1.1,9.6,158.0,0.96,46.8,57.2,69.8,Ville 7696,1980,1,5.76,45.39,Isere,11.121144799278134
53.6,104.7,158.3,2.3,5.8,17.8,152.8,1.02,79.8,64.0,78.5,Ville 7696,1980,2,5.76,45.39,Isere,11.121144799278134
91.4,114.4,205.8,2.7,11.9,28.1,193.9,1.0,59.3,69.3,99.3,Ville 7696,1980,3,5.76,45.39,Isere,11.121144799278134
23.5,42.1,65.6,4.7,35.5,59.1,30.4,1.05,89.6,58.6,135.1,Ville 7696,1980,4,5.76,45.39,Isere,11.121144799278134
2.7,159.5,162.2,9.0,55.8,66.3,106.4,1.02,148.6,63.4,137.4,Ville 7696,1980,5,5.76,45.39,Isere,11.121144799278134
0.0,212.8,212.8,12.5,97.0,89.7,115.8,1.01,85.9,28.4,0.9,Ville 7696,1980,6,5.76,45.39,Isere,11.121144799278134
0.0,199.6,199.6,14.6,113.1,109.6,86.5,1.01,115.4,29.5,0.0,Ville 7696,1980,7,5.76,45.39,Isere,11.121144799278134
0.0,73.5,73.5,16.7,99.2,105.4,-25.7,0.68,15.5,4.5,0.0,Ville 7696,1980,8,5.76,45.39,Isere,11.121144799278134
0.0,100.4,100.4,13.9,77.2,77.7,23.2,0.68,7.9,8.5,0.0,Ville 7696,1980,9,5.76,45.39,Isere,11.121144799278134
32.2,294.1,326.3,7.4,34.0,30.9,292.3,0.99,146.4,57.4,42.0,Ville 7696,1980,10,5.76,45.39,Isere,11.121144799278134
54.5,74.4,128.9,2.8,11.4,12.0,117.5,1.01,73.9,18.6,21.5,Ville 7696,1980,11,5.76,45.39,Isere,11.121144799278134
142.7,51.0,193.7,-2.1,0.7,8.2,193.0,0.97,53.3,32.8,55.8,Ville 7696,1980,12,5.76,45.39,Isere,11.121144799278134
202.8,68.9,271.7,-2.8,0.5,12.4,271.2,0.94,46.8,39.1,58.6,Ville 7696,1981,1,5.76,45.39,Isere,11.121144799278134
60.4,26.1,86.5,-1.6,0.9,15.3,85.7,0.9,25.1,15.2,28.1,Ville 7696,1981,2,5.76,45.39,Isere,11.121144799278134
43.4,134.6,178.0,5.2,6.1,31.2,171.8,1.04,117.1,137.7,287.1,Ville 7696,1981,3,5.76,45.39,Isere,11.121144799278134
18.6,8.4,27.0,8.6,32.6,59.8,-5.6,1.08,160.0,103.4,237.5,Ville 7696,1981,4,5.76,45.39,Isere,11.121144799278134
18.5,151.9,170.4,10.4,63.4,67.0,107.1,1.0,99.9,34.9,61.1,Ville 7696,1981,5,5.76,45.39,Isere,11.121144799278134
0.0,86.3,86.3,14.6,104.0,112.6,-17.7,0.8,33.2,8.2,0.0,Ville 7696,1981,6,5.76,45.39,Isere,11.121144799278134
0.0,199.3,199.3,15.0,114.2,112.7,85.1,0.84,32.3,23.2,0.0,Ville 7696,1981,7,5.76,45.39,Isere,11.121144799278134
0.0,27.9,27.9,16.5,98.3,113.7,-70.4,0.68,17.0,1.4,0.0,Ville 7696,1981,8,5.76,45.39,Isere,11.121144799278134
0.0,194.0,194.0,13.6,52.5,54.7,141.5,0.62,9.2,21.1,0.0,Ville 7696,1981,9,5.76,45.39,Isere,11.121144799278134
12.9,203.9,216.8,8.4,35.7,29.0,181.2,1.05,108.6,32.9,18.5,Ville 7696,1981,10,5.76,45.39,Isere,11.121144799278134
58.4,52.0,110.4,3.6,18.1,19.8,92.3,0.94,56.9,8.2,13.2,Ville 7696,1981,11,5.76,45.39,Isere,11.121144799278134
160.8,175.4,336.2,0.3,6.1,10.9,330.0,1.07,155.7,68.3,139.1,Ville 7696,1981,12,5.76,45.39,Isere,11.121144799278134
28.9,112.4,141.3,2.4,5.4,15.0,136.0,1.03,113.0,42.4,83.8,Ville 7696,1982,1,5.76,45.39,Isere,11.121144799278134
7.9,9.8,17.7,2.1,5.7,15.3,12.0,0.93,30.6,12.9,26.5,Ville 7696,1982,2,5.76,45.39,Isere,11.121144799278134
99.9,85.4,185.3,2.5,16.3,34.9,168.9,0.99,48.8,55.6,74.8,Ville 7696,1982,3,5.76,45.39,Isere,11.121144799278134
4.5,31.7,36.2,7.0,46.9,81.7,-10.7,0.98,108.2,63.9,170.9,Ville 7696,1982,4,5.76,45.39,Isere,11.121144799278134
7.6,106.0,113.6,11.7,85.3,93.3,28.3,0.84,54.9,16.7,28.7,Ville 7696,1982,5,5.76,45.39,Isere,11.121144799278134
0.0,175.1,175.1,15.4,93.5,93.5,81.6,0.86,37.8,21.6,0.0,Ville 7696,1982,6,5.76,45.39,Isere,11.121144799278134
0.0,92.1,92.1,18.9,116.0,127.0,-23.9,0.65,16.4,7.6,0.0,Ville 7696,1982,7,5.76,45.39,Isere,11.121144799278134
0.0,160.6,160.6,15.9,93.9,91.5,66.7,0.69,11.0,15.2,0.0,Ville 7696,1982,8,5.76,45.39,Isere,11.121144799278134
0.0,136.4,136.4,14.6,70.7,64.3,65.7,0.86,33.3,16.6,0.0,Ville 7696,1982,9,5.76,45.39,Isere,11.121144799278134
0.2,223.8,224.0,8.3,35.0,24.8,189.0,1.06,138.5,36.1,0.3,Ville 7696,1982,10,5.76,45.39,Isere,11.121144799278134
20.9,139.8,160.7,5.0,17.2,14.5,143.3,1.04,102.8,24.2,23.2,Ville 7696,1982,11,5.76,45.39,Isere,11.121144799278134
59.2,150.6,209.8,1.5,7.8,10.2,202.0,1.09,147.7,44.9,68.8,Ville 7696,1982,12,5.76,45.39,Isere,11.121144799278134
74.1,86.7,160.8,1.9,4.3,12.4,156.4,1.01,68.5,52.9,95.4,Ville 7696,1983,1,5.76,45.39,Isere,11.121144799278134
98.7,88.2,186.9,-1.5,2.0,12.2,185.0,1.03,54.8,64.9,77.9,Ville 7696,1983,2,5.76,45.39,Isere,11.121144799278134
62.7,45.4,108.1,4.2,16.8,39.3,91.4,1.07,76.1,61.5,116.3,Ville 7696,1983,3,5.76,45.39,Isere,11.121144799278134
63.3,196.7,260.0,6.6,35.8,47.7,224.3,1.14,191.6,64.7,135.0,Ville 7696,1983,4,5.76,45.39,Isere,11.121144799278134
0.1,304.6,304.7,9.6,66.7,62.5,238.0,1.13,220.0,59.2,32.5,Ville 7696,1983,5,5.76,45.39,Isere,11.121144799278134
0.0,81.3,81.3,15.6,104.4,110.8,-23.1,0.79,30.1,6.3,0.0,Ville 7696,1983,6,5.76,45.39,Isere,11.121144799278134
0.0,25.4,25.4,21.2,111.0,159.0,-85.6,0.58,9.3,1.7,0.0,Ville 7696,1983,7,5.76,45.39,Isere,11.121144799278134
0.0,83.1,83.1,17.1,73.4,102.2,9.7,0.37,2.6,2.2,0.0,Ville 7696,1983,8,5.76,45.39,Isere,11.121144799278134
0.0,151.7,151.7,14.1,73.0,70.9,78.7,0.58,6.9,14.8,0.0,Ville 7696,1983,9,5.76,45.39,Isere,11.121144799278134
0.0,153.8,153.8,9.0,39.2,38.4,114.6,0.78,35.7,21.8,0.0,Ville 7696,1983,10,5.76,45.39,Isere,11.121144799278134
1.7,191.1,192.8,4.4,18.1,17.8,174.7,0.86,58.9,38.3,2.9,Ville 7696,1983,11,5.76,45.39,Isere,11.121144799278134
26.2,122.4,148.6,1.4,6.9,12.5,141.5,1.07,113.4,58.5,49.4,Ville 7696,1983,12,5.76,45.39,Isere,11.121144799278134
158.0,123.6,281.6,0.0,6.3,10.4,275.5,1.05,90.4,63.6,82.7,Ville 7696,1984,1,5.76,45.39,Isere,11.121144799278134
80.8,104.8,185.6,-0.6,8.2,20.1,177.6,1.04,105.4,45.0,68.0,Ville 7696,1984,2,5.76,45.39,Isere,11.121144799278134
73.7,68.0,141.7,1.6,11.4,37.8,130.3,0.96,39.3,30.9,67.1,Ville 7696,1984,3,5.76,45.39,Isere,11.121144799278134
26.1,32.9,59.0,6.7,44.7,79.3,14.3,1.04,135.3,92.7,210.3,Ville 7696,1984,4,5.76,45.39,Isere,11.121144799278134
8.1,116.0,124.1,7.9,53.7,60.1,70.4,0.87,73.6,23.0,46.0,Ville 7696,1984,5,5.76,45.39,Isere,11.121144799278134
0.0,118.6,118.6,14.3,108.9,115.3,9.8,0.87,53.7,14.3,0.1,Ville 7696,1984,6,5.76,45.39,Isere,11.121144799278134
0.0,26.3,26.3,17.8,89.2,151.8,-62.9,0.49,6.5,0.3,0.0,Ville 7696,1984,7,5.76,45.39,Isere,11.121144799278134
0.0,84.2,84.2,15.7,81.8,103.2,2.4,0.4,2.5,3.5,0.0,Ville 7696,1984,8,5.76,45.39,Isere,11.121144799278134
0.0,293.1,293.1,11.5,67.0,60.1,226.1,0.74,40.5,37.2,0.0,Ville 7696,1984,9,5.76,45.39,Isere,11.121144799278134
0.0,155.4,155.4,9.1,39.1,34.1,116.3,1.02,111.5,24.2,0.0,Ville 7696,1984,10,5.76,45.39,Isere,11.121144799278134
8.3,104.1,112.4,7.1,17.9,17.7,94.3,0.96,56.7,15.5,14.5,Ville 7696,1984,11,5.76,45.39,Isere,11.121144799278134
23.0,71.0,94.0,1.8,9.7,12.9,84.5,1.0,76.3,13.3,18.9,Ville 7696,1984,12,5.76,45.39,Isere,11.121144799278134
87.3,81.9,169.2,-5.4,0.2,6.6,169.1,0.94,26.6,82.8,90.8,Ville 7696,1985,1,5.76,45.39,Isere,11.121144799278134
56.1,66.9,123.0,1.5,4.2,16.7,118.6,1.07,51.5,53.6,87.6,Ville 7696,1985,2,5.76,45.39,Isere,11.121144799278134
125.7,68.9,194.6,1.6,8.9,25.4,185.4,1.09,77.4,45.3,99.8,Ville 7696,1985,3,5.76,45.39,Isere,11.121144799278134
45.1,147.2,192.3,7.5,43.1,64.2,149.1,1.13,168.1,89.0,175.9,Ville 7696,1985,4,5.76,45.39,Isere,11.121144799278134
3.9,171.7,175.6,10.2,65.4,65.6,110.2,1.04,128.6,36.5,40.7,Ville 7696,1985,5,5.76,45.39,Isere,11.121144799278134
0.0,233.9,233.9,13.6,92.8,87.8,141.1,1.01,91.7,34.6,0.0,Ville 7696,1985,6,5.76,45.39,Isere,11.121144799278134
0.0,47.7,47.7,18.4,123.4,135.1,-75.7,0.71,23.9,2.7,0.0,Ville 7696,1985,7,5.76,45.39,Isere,11.121144799278134
0.0,143.2,143.2,16.0,103.1,111.2,40.1,0.61,8.4,11.2,0.0,Ville 7696,1985,8,5.76,45.39,Isere,11.121144799278134
0.0,18.7,18.7,14.6,64.1,84.9,-45.4,0.52,4.7,0.8,0.0,Ville 7696,1985,9,5.76,45.39,Isere,11.121144799278134
0.0,5.8,5.8,9.5,17.9,42.2,-12.1,0.37,2.4,0.1,0.0,Ville 7696,1985,10,5.76,45.39,Isere,11.121144799278134
30.6,86.7,117.3,0.2,8.0,10.6,109.4,0.62,5.0,8.7,11.5,Ville 7696,1985,11,5.76,45.39,Isere,11.121144799278134
13.3,60.5,73.8,1.4,4.2,9.3,69.6,0.73,8.5,30.8,35.5,Ville 7696,1985,12,5.76,45.39,Isere,11.121144799278134
214.3,127.3,341.6,-1.3,1.5,7.7,340.0,0.9,47.1,81.8,107.7,Ville 7696,1986,1,5.76,45.39,Isere,11.121144799278134
53.5,30.6,84.1,-2.6,1.7,15.9,82.5,0.89,21.2,25.2,36.2,Ville 7696,1986,2,5.76,45.39,Isere,11.121144799278134
35.4,96.2,131.6,3.1,11.5,34.1,120.0,1.0,59.5,73.5,143.1,Ville 7696,1986,3,5.76,45.39,Isere,11.121144799278134
45.1,145.0,190.1,4.7,19.4,32.6,170.6,1.15,148.7,85.2,154.8,Ville 7696,1986,4,5.76,45.39,Isere,11.121144799278134
4.3,121.8,126.1,13.1,83.0,92.7,43.1,1.03,147.2,56.0,120.9,Ville 7696,1986,5,5.76,45.39,Isere,11.121144799278134
2.2,95.6,97.8,15.1,117.9,124.6,-20.0,0.86,36.9,10.9,2.6,Ville 7696,1986,6,5.76,45.39,Isere,11.121144799278134
0.0,121.7,121.7,17.4,119.6,134.6,2.1,0.66,12.8,9.5,0.0,Ville 7696,1986,7,5.76,45.39,Isere,11.121144799278134
0.0,186.4,186.4,15.8,103.5,98.9,82.9,0.69,13.3,17.6,0.0,Ville 7696,1986,8,5.76,45.39,Isere,11.121144799278134
0.0,78.0,78.0,13.7,66.6,65.8,11.4,0.72,14.5,6.6,0.0,Ville 7696,1986,9,5.76,45.39,Isere,11.121144799278134
7.5,122.2,129.7,10.2,40.3,39.4,89.5,0.76,22.0,16.6,8.5,Ville 7696,1986,10,5.76,45.39,Isere,11.121144799278134
6.9,91.0,97.9,3.4,16.7,16.5,81.2,0.97,64.6,13.9,8.1,Ville 7696,1986,11,5.76,45.39,Isere,11.121144799278134
163.5,66.6,230.1,-0.3,5.6,9.2,224.5,0.98,69.2,17.1,44.9,Ville 7696,1986,12,5.76,45.39,Isere,11.121144799278134
100.1,56.3,156.4,-3.6,3.1,11.0,153.5,0.97,62.3,28.5,53.9,Ville 7696,1987,1,5.76,45.39,Isere,11.121144799278134
30.6,97.4,128.0,0.6,1.7,14.4,126.3,0.95,30.3,62.3,115.0,Ville 7696,1987,2,5.76,45.39,Isere,11.121144799278134
74.7,70.8,145.5,1.5,9.9,30.4,135.7,1.06,103.1,35.6,87.7,Ville 7696,1987,3,5.76,45.39,Isere,11.121144799278134
8.3,145.0,153.3,8.0,43.2,68.1,110.0,1.11,227.0,115.4,273.0,Ville 7696,1987,4,5.76,45.39,Isere,11.121144799278134
35.7,187.7,223.4,8.6,72.7,74.0,150.7,1.03,121.4,34.7,46.5,Ville 7696,1987,5,5.76,45.39,Isere,11.121144799278134
0.0,305.4,305.4,13.2,96.7,88.4,208.7,1.08,152.4,49.1,0.0,Ville 7696,1987,6,5.76,45.39,Isere,11.121144799278134
0.0,172.5,172.5,16.8,115.4,110.1,57.1,0.93,50.8,20.3,0.0,Ville 7696,1987,7,5.76,45.39,Isere,11.121144799278134
0.0,124.2,124.2,16.6,103.9,104.6,20.3,0.78,23.2,12.7,0.0,Ville 7696,1987,8,5.76,45.39,Isere,11.121144799278134
0.0,87.5,87.5,15.2,76.0,74.7,11.5,0.75,17.9,8.2,0.0,Ville 7696,1987,9,5.76,45.39,Isere,11.121144799278134
0.0,194.1,194.1,10.4,30.8,24.6,163.3,0.97,71.9,28.2,0.0,Ville 7696,1987,10,5.76,45.39,Isere,11.121144799278134
19.7,110.6,130.3,3.6,14.6,14.0,115.8,1.04,101.2,18.2,12.4,Ville 7696,1987,11,5.76,45.39,Isere,11.121144799278134
9.5,74.4,83.9,2.6,7.3,10.6,76.6,1.0,69.9,22.2,30.4,Ville 7696,1987,12,5.76,45.39,Isere,11.121144799278134
75.8,105.5,181.3,2.3,7.5,11.8,174.1,1.02,77.4,28.9,65.0,Ville 7696,1988,1,5.76,45.39,Isere,11.121144799278134
166.8,69.5,236.3,0.1,7.4,20.4,228.9,1.05,110.3,27.6,49.8,Ville 7696,1988,2,5.76,45.39,Isere,11.121144799278134
98.8,236.5,335.3,2.4,10.6,30.8,324.6,1.08,159.4,106.0,214.4,Ville 7696,1988,3,5.76,45.39,Isere,11.121144799278134
1.9,118.0,119.9,8.2,35.0,52.3,84.9,1.12,185.8,67.1,167.0,Ville 7696,1988,4,5.76,45.39,Isere,11.121144799278134
0.0,179.8,179.8,12.1,74.0,71.5,105.8,1.02,109.8,30.4,31.5,Ville 7696,1988,5,5.76,45.39,Isere,11.121144799278134
0.0,95.5,95.5,14.0,103.2,102.9,-7.7,0.91,51.4,9.5,0.0,Ville 7696,1988,6,5.76,45.39,Isere,11.121144799278134
0.0,100.6,100.6,17.3,124.2,129.1,-23.6,0.75,22.4,10.4,0.0,Ville 7696,1988,7,5.76,45.39,Isere,11.121144799278134
0.0,72.2,72.2,17.5,77.0,107.1,-4.8,0.48,4.8,3.1,0.0,Ville 7696,1988,8,5.76,45.39,Isere,11.121144799278134
0.0,118.3,118.3,12.7,63.2,62.9,55.1,0.63,6.2,10.6,0.0,Ville 7696,1988,9,5.76,45.39,Isere,11.121144799278134
0.0,192.7,192.7,10.1,34.8,31.1,157.9,0.91,66.9,30.3,0.0,Ville 7696,1988,10,5.76,45.39,Isere,11.121144799278134
34.4,42.5,76.9,2.7,13.3,17.9,63.6,0.88,28.5,11.7,27.2,Ville 7696,1988,11,5.76,45.39,Isere,11.121144799278134
49.4,98.5,147.9,-0.1,3.8,9.1,144.4,1.03,94.3,30.4,52.7,Ville 7696,1988,12,5.76,45.39,Isere,11.121144799278134
21.1,5.5,26.6,-0.5,3.6,14.3,23.2,0.9,23.9,12.2,20.0,Ville 7696,1989,1,5.76,45.39,Isere,11.121144799278134
35.1,33.8,68.9,2.0,9.3,20.7,59.6,0.87,14.8,18.0,33.2,Ville 7696,1989,2,5.76,45.39,Isere,11.121144799278134
20.6,110.4,131.0,5.9,27.5,42.3,103.6,1.03,83.9,39.7,72.5,Ville 7696,1989,3,5.76,45.39,Isere,11.121144799278134
84.6,124.7,209.3,5.6,32.2,39.6,177.0,1.05,125.8,33.0,103.6,Ville 7696,1989,4,5.76,45.39,Isere,11.121144799278134
0.0,102.4,102.4,13.0,103.2,110.7,-0.8,0.9,55.7,14.1,18.7,Ville 7696,1989,5,5.76,45.39,Isere,11.121144799278134
0.0,52.7,52.7,14.6,103.7,114.6,-51.0,0.69,14.8,3.1,0.0,Ville 7696,1989,6,5.76,45.39,Isere,11.121144799278134
0.0,96.6,96.6,18.3,106.1,120.4,-9.5,0.56,6.1,5.5,0.0,Ville 7696,1989,7,5.76,45.39,Isere,11.121144799278134
0.0,35.3,35.3,17.4,69.1,107.8,-33.8,0.38,2.9,0.8,0.0,Ville 7696,1989,8,5.76,45.39,Isere,11.121144799278134
0.0,41.2,41.2,13.2,36.9,56.7,4.3,0.32,0.0,1.0,0.0,Ville 7696,1989,9,5.76,45.39,Isere,11.121144799278134
0.5,54.9,55.4,9.0,33.4,43.3,22.0,0.39,0.3,2.8,0.6,Ville 7696,1989,10,5.76,45.39,Isere,11.121144799278134
12.4,69.6,82.0,3.5,15.5,17.6,66.6,0.6,5.0,7.8,16.1,Ville 7696,1989,11,5.76,45.39,Isere,11.121144799278134
1.2,88.0,89.2,2.4,10.5,15.1,78.7,0.72,14.6,10.8,1.2,Ville 7696,1989,12,5.76,45.39,Isere,11.121144799278134
26.3,21.8,48.1,-0.1,5.5,15.9,42.7,0.8,16.2,5.3,19.4,Ville 7696,1990,1,5.76,45.39,Isere,11.121144799278134
93.9,297.3,391.2,4.0,15.5,24.7,375.7,1.06,154.0,129.0,182.3,Ville 7696,1990,2,5.76,45.39,Isere,11.121144799278134
23.5,30.9,54.4,5.1,26.4,42.1,28.1,1.01,84.8,26.1,50.8,Ville 7696,1990,3,5.76,45.39,Isere,11.121144799278134
22.6,88.1,110.7,6.0,36.8,44.8,74.0,0.98,54.2,33.1,41.5,Ville 7696,1990,4,5.76,45.39,Isere,11.121144799278134
0.0,107.9,107.9,13.4,100.9,103.8,7.0,0.81,25.2,10.2,0.0,Ville 7696,1990,5,5.76,45.39,Isere,11.121144799278134
0.0,237.2,237.2,14.4,105.2,99.1,132.0,0.89,38.6,29.3,0.0,Ville 7696,1990,6,5.76,45.39,Isere,11.121144799278134
0.0,61.6,61.6,18.4,132.3,140.5,-70.7,0.79,43.5,6.4,0.0,Ville 7696,1990,7,5.76,45.39,Isere,11.121144799278134
0.0,65.6,65.6,18.0,77.2,118.3,-11.6,0.42,4.8,2.3,0.0,Ville 7696,1990,8,5.76,45.39,Isere,11.121144799278134
0.0,110.0,110.0,13.0,56.3,66.0,53.7,0.44,1.5,8.4,0.0,Ville 7696,1990,9,5.76,45.39,Isere,11.121144799278134
3.9,184.1,188.0,10.4,36.1,32.6,152.0,0.72,14.6,27.8,5.7,Ville 7696,1990,10,5.76,45.39,Isere,11.121144799278134
58.8,153.0,211.8,2.7,13.6,12.6,198.5,1.1,159.1,33.3,45.6,Ville 7696,1990,11,5.76,45.39,Isere,11.121144799278134
111.1,41.7,152.8,-1.9,1.3,8.9,151.5,0.94,46.2,23.1,50.4,Ville 7696,1990,12,5.76,45.39,Isere,11.121144799278134
31.3,53.5,84.8,-0.5,3.0,12.5,81.8,0.99,75.9,29.5,58.4,Ville 7696,1991,1,5.76,45.39,Isere,11.121144799278134
85.0,8.6,93.6,-1.2,2.9,19.2,90.8,0.89,15.6,23.4,44.0,Ville 7696,1991,2,5.76,45.39,Isere,11.121144799278134
8.3,108.2,116.5,6.5,17.8,35.7,98.6,1.07,107.8,94.3,178.4,Ville 7696,1991,3,5.76,45.39,Isere,11.121144799278134
24.3,50.6,74.9,6.0,44.7,58.6,30.2,0.93,66.7,17.9,53.4,Ville 7696,1991,4,5.76,45.39,Isere,11.121144799278134
11.4,78.7,90.1,9.1,83.3,87.4,6.7,0.91,55.0,11.6,12.2,Ville 7696,1991,5,5.76,45.39,Isere,11.121144799278134
0.0,190.7,190.7,13.8,99.6,95.6,91.1,0.89,41.7,22.4,0.0,Ville 7696,1991,6,5.76,45.39,Isere,11.121144799278134
0.0,111.1,111.1,18.8,124.2,143.8,-13.1,0.62,12.1,8.9,0.0,Ville 7696,1991,7,5.76,45.39,Isere,11.121144799278134
0.0,25.8,25.8,18.9,91.0,121.7,-65.2,0.51,5.0,0.9,0.0,Ville 7696,1991,8,5.76,45.39,Isere,11.121144799278134
0.0,177.8,177.8,15.2,57.6,64.7,120.2,0.47,4.6,15.9,0.0,Ville 7696,1991,9,5.76,45.39,Isere,11.121144799278134
5.0,161.0,166.0,7.3,35.8,31.2,130.2,0.96,69.3,24.7,4.9,Ville 7696,1991,10,5.76,45.39,Isere,11.121144799278134
36.1,121.0,157.1,3.2,12.8,13.0,144.4,1.05,107.5,23.2,31.0,Ville 7696,1991,11,5.76,45.39,Isere,11.121144799278134
139.8,77.6,217.4,-1.2,3.4,12.7,214.1,0.95,63.5,28.8,70.3,Ville 7696,1991,12,5.76,45.39,Isere,11.121144799278134
24.8,2.5,27.3,-0.7,1.2,12.9,26.1,0.93,32.5,18.0,26.6,Ville 7696,1992,1,5.76,45.39,Isere,11.121144799278134
45.7,42.1,87.8,1.1,7.8,23.8,79.9,0.94,31.6,26.3,44.5,Ville 7696,1992,2,5.76,45.39,Isere,11.121144799278134
67.8,144.7,212.5,4.5,19.8,35.4,192.3,1.08,117.9,87.7,156.8,Ville 7696,1992,3,5.76,45.39,Isere,11.121144799278134
45.1,120.7,165.8,7.5,44.7,60.3,121.3,1.09,143.0,44.6,120.4,Ville 7696,1992,4,5.76,45.39,Isere,11.121144799278134
2.2,92.3,94.5,13.1,91.7,98.7,2.8,0.89,77.4,14.5,22.8,Ville 7696,1992,5,5.76,45.39,Isere,11.121144799278134
0.0,194.1,194.1,13.4,89.0,82.8,105.1,0.96,54.8,24.0,0.0,Ville 7696,1992,6,5.76,45.39,Isere,11.121144799278134
0.0,165.8,165.8,17.4,120.8,121.1,45.0,0.94,78.1,23.4,0.0,Ville 7696,1992,7,5.76,45.39,Isere,11.121144799278134
0.0,135.3,135.3,18.6,101.6,116.0,33.7,0.56,9.6,10.0,0.0,Ville 7696,1992,8,5.76,45.39,Isere,11.121144799278134
0.0,120.8,120.8,12.9,67.6,63.6,53.2,0.82,20.6,14.6,0.0,Ville 7696,1992,9,5.76,45.39,Isere,11.121144799278134
19.1,297.4,316.5,6.6,24.8,18.9,291.6,1.06,149.1,55.0,29.2,Ville 7696,1992,10,5.76,45.39,Isere,11.121144799278134
27.5,308.5,336.0,5.4,16.1,14.4,319.9,1.15,278.6,71.0,67.8,Ville 7696,1992,11,5.76,45.39,Isere,11.121144799278134
27.8,104.9,132.7,1.7,6.7,12.0,126.0,1.04,130.4,23.5,22.3,Ville 7696,1992,12,5.76,45.39,Isere,11.121144799278134
11.6,49.6,61.2,2.1,8.2,15.8,52.9,0.92,32.6,19.8,28.9,Ville 7696,1993,1,5.76,45.39,Isere,11.121144799278134
33.7,1.8,35.5,0.3,10.5,21.9,24.9,0.87,24.6,2.5,8.9,Ville 7696,1993,2,5.76,45.39,Isere,11.121144799278134
8.3,20.4,28.7,3.8,28.9,50.0,-0.2,0.83,15.8,19.6,35.4,Ville 7696,1993,3,5.76,45.39,Isere,11.121144799278134
34.0,173.5,207.5,8.1,45.1,49.2,162.4,1.0,106.1,36.5,62.4,Ville 7696,1993,4,5.76,45.39,Isere,11.121144799278134
0.0,131.9,131.9,12.6,90.3,89.5,41.6,0.86,28.3,13.7,0.0,Ville 7696,1993,5,5.76,45.39,Isere,11.121144799278134
0.0,199.1,199.1,15.6,109.2,106.0,89.9,0.92,46.5,23.9,0.0,Ville 7696,1993,6,5.76,45.39,Isere,11.121144799278134
0.0,165.6,165.6,15.6,112.5,111.7,53.1,0.95,76.7,23.5,0.0,Ville 7696,1993,7,5.76,45.39,Isere,11.121144799278134
0.0,116.4,116.4,17.1,96.8,107.0,19.6,0.66,12.2,9.5,0.0,Ville 7696,1993,8,5.76,45.39,Isere,11.121144799278134
2.3,275.8,278.1,11.5,59.9,52.7,218.3,0.94,77.1,42.1,2.7,Ville 7696,1993,9,5.76,45.39,Isere,11.121144799278134
4.3,195.1,199.4,7.8,31.3,25.3,168.2,1.09,192.9,35.8,4.5,Ville 7696,1993,10,5.76,45.39,Isere,11.121144799278134
23.5,29.9,53.4,3.1,10.6,12.7,42.9,0.91,34.7,4.7,8.1,Ville 7696,1993,11,5.76,45.39,Isere,11.121144799278134
132.8,212.7,345.5,1.8,6.7,10.4,338.7,1.05,113.2,87.5,143.3,Ville 7696,1993,12,5.76,45.39,Isere,11.121144799278134
100.3,111.2,211.5,0.9,5.2,14.3,206.2,1.09,151.8,44.5,108.7,Ville 7696,1994,1,5.76,45.39,Isere,11.121144799278134
27.2,24.0,51.2,2.2,6.8,17.5,44.3,0.97,53.2,17.0,34.5,Ville 7696,1994,2,5.76,45.39,Isere,11.121144799278134
2.8,60.1,62.9,7.4,31.6,50.4,31.1,1.0,112.3,46.7,130.4,Ville 7696,1994,3,5.76,45.39,Isere,11.121144799278134
139.6,172.0,311.6,4.8,33.9,49.9,277.9,1.09,177.3,58.5,168.2,Ville 7696,1994,4,5.76,45.39,Isere,11.121144799278134
0.0,219.4,219.4,12.4,82.5,83.7,136.9,1.01,121.6,38.4,9.7,Ville 7696,1994,5,5.76,45.39,Isere,11.121144799278134
0.0,70.2,70.2,15.1,99.8,106.7,-29.6,0.84,36.9,6.1,0.0,Ville 7696,1994,6,5.76,45.39,Isere,11.121144799278134
0.0,105.2,105.2,19.4,104.8,132.7,0.4,0.52,7.0,4.9,0.0,Ville 7696,1994,7,5.76,45.39,Isere,11.121144799278134
0.0,65.3,65.3,17.9,96.2,101.1,-30.9,0.54,3.9,4.2,0.0,Ville 7696,1994,8,5.76,45.39,Isere,11.121144799278134
8.2,386.0,394.2,12.0,51.6,44.1,342.6,1.0,149.7,65.7,12.6,Ville 7696,1994,9,5.76,45.39,Isere,11.121144799278134
3.3,114.9,118.2,8.9,35.3,32.6,82.8,0.96,62.8,16.3,4.0,Ville 7696,1994,10,5.76,45.39,Isere,11.121144799278134
9.8,156.9,166.7,6.5,15.8,13.9,151.1,1.07,141.5,29.1,13.7,Ville 7696,1994,11,5.76,45.39,Isere,11.121144799278134
17.6,123.3,140.9,2.1,8.5,10.7,132.5,1.0,82.4,25.8,16.2,Ville 7696,1994,12,5.76,45.39,Isere,11.121144799278134
